decade,year,genre,left_context,keyword,right_context,text,dm_code,confidence,reason,notes
1860,1868,FIC,"indifferent what kind of food was set before me, and",so,"unobservant of it, that to this day if I am","  as to be quite indifferent what kind of food was set before me, and so unobservant of it, that to this day if I am asked I can scarce",1,low,MANUAL REVIEW NEEDED,
1860,1868,FIC,compose them in the types directly out of his head.,So,"there being no copy, but one pair of cases, and","  his manner was to compose them in the types directly out of his head. So there being no copy, but one pair of cases, and the Elegy likely",1,high,DM: After sentence + So,
1860,1868,FIC,a second edition to correct some faults of the first.,So,"I might, besides correcting the faults, change some sinister accidents","  advantages authors have in a second edition to correct some faults of the first. So I might, besides correcting the faults, change some sinister accidents and events of",1,low,MANUAL REVIEW NEEDED,
1860,1868,FIC,"was thoroughly soak'd, and by noon a good deal tired;",so,"I stopt at a poor inn, where I staid all","  ; I was thoroughly soak'd, and by noon a good deal tired; so I stopt at a poor inn, where I staid all night, beginning now",1,low,MANUAL REVIEW NEEDED,
1860,1868,FIC,"some degree of reputation in the world, and having gone",so,"far through life with a considerable share of felicity, the","  state of affluence and some degree of reputation in the world, and having gone so far through life with a considerable share of felicity, the conducing means I made",0,low,MANUAL REVIEW NEEDED,
1860,1868,FIC, was,so,"high, and the surff so loud, that we could not","  was so high, and the surff so loud, that we could not hear so as to understand each other. There were canoes on the shore, and we",0,high,Purpose: so as to,
1860,1868,FIC,"tools; and it has been useful to me, having learnt",so,much by it as to be able to do little,"  workmen handle their tools; and it has been useful to me, having learnt so much by it as to be able to do little jobs myself in my house",0,low,MANUAL REVIEW NEEDED,
1860,1868,FIC,"difficulties out of which they could not extricate themselves, and",so,obtaining victories that neither myself nor my cause always deserved.,"  , entangling them in difficulties out of which they could not extricate themselves, and so obtaining victories that neither myself nor my cause always deserved. I continu'd this",0,high,Result: so...that,
1860,1868,FIC, we did to them; but the wind was,so,"high, and the surff so loud, that we could not","  we did to them; but the wind was so high, and the surff so loud, that we could not hear so as to understand each other. There",0,high,Purpose: so as to,
1860,1868,FIC,"a three-penny loaf, and was told they had none such.",So,"not considering or knowing the difference of money, and the","  I asked for a three-penny loaf, and was told they had none such. So not considering or knowing the difference of money, and the greater cheapness nor the",1,low,MANUAL REVIEW NEEDED,
1860,1868,FIC,"over the head of our boat, leak'd thro' to us,",so,that we were soon almost as wet as he. In,"  beating over the head of our boat, leak'd thro' to us, so that we were soon almost as wet as he. In this manner we lay",0,high,Clause: so that,
1860,1868,FIC,"rather say, I conceive or apprehend a thing to be",so,"and so; it appears to me, or I should think","  ; but rather say, I conceive or apprehend a thing to be so and so; it appears to me, or I should think it so or so,",1,low,MANUAL REVIEW NEEDED,
1870,1876,FIC,must do without it altogether; or whether in an atmosphere,so,heavily weighted with echoes and memories one grows to believe,"  precious gift, one must do without it altogether; or whether in an atmosphere so heavily weighted with echoes and memories one grows to believe that there is nothing in",0,low,MANUAL REVIEW NEEDED,
1870,1876,FIC,"tremble, a Venus that will make you swoon! "" """,So,"that when we come and see you, "" said Madame","  will make you tremble, a Venus that will make you swoon! "" "" So that when we come and see you, "" said Madame Grandoni, "" we",0,high,Clause: so that,
1870,1876,FIC,"into the lucid air of the American night, which seemed",so,"doubly vast, somehow, and strange and nocturnal, he felt like","  silvered shadow and out into the lucid air of the American night, which seemed so doubly vast, somehow, and strange and nocturnal, he felt like declaring that",0,low,MANUAL REVIEW NEEDED,
1870,1876,FIC,"spoke to her, that she had a kindness for me.",So,the thing was settled. I must of course make some,"  , when I spoke to her, that she had a kindness for me. So the thing was settled. I must of course make some money before we can",1,high,DM: After sentence + So,
1870,1876,FIC," What, pray? "" "" Your coming here all unknown,",so,"rich and so polite, and carrying off my cousin in","  What, pray? "" "" Your coming here all unknown, so rich and so polite, and carrying off my cousin in a golden cloud. "" If this",0,low,MANUAL REVIEW NEEDED,
1870,1876,FIC,a beautiful girl may look awkward in making unsuccessful advances.,So,"she remains superbly indifferent, and lets her mother take the","  , and that even a beautiful girl may look awkward in making unsuccessful advances. So she remains superbly indifferent, and lets her mother take the risks. If the",1,high,DM: After sentence + So,
1870,1876,FIC,"statues. "" Yes, "" she said, "" they are not",so,silly as most of the things we have seen. They,"  Roderick's statues. "" Yes, "" she said, "" they are not so silly as most of the things we have seen. They have no chic,",0,high,Comparative: not so...as,
1870,1876,FIC,walk in the woods at home -- which we do,so,much -- it seems as unnatural not to know what,  my acquaintances. When we walk in the woods at home -- which we do so much -- it seems as unnatural not to know what to call the flowers as,0,low,MANUAL REVIEW NEEDED,
1870,1876,FIC,with Roderick: he might go out to them. He did,"so,",and as he drew near he heard Roderick's high-pitched voice,"  in the back-garden with Roderick: he might go out to them. He did so, and as he drew near he heard Roderick's high-pitched voice ringing behind the",0,low,MANUAL REVIEW NEEDED,
1870,1876,FIC,"sorrow. Certainly, among the young men of genius who, for",so,"many ages, have gone up to Rome to test their","  of their sorrow. Certainly, among the young men of genius who, for so many ages, have gone up to Rome to test their powers, none ever",0,low,MANUAL REVIEW NEEDED,
1870,1876,FIC,"and that it would be very terrible. "" "" In",so,"far as I can help him, he shall succeed, ""","  he is everything -- and that it would be very terrible. "" "" In so far as I can help him, he shall succeed, "" was all Rowland",0,low,MANUAL REVIEW NEEDED,
1870,1876,FIC,"its own justification. He was impulsive, spontaneous, sincere; there were",so,"many people at dinner-tables and in studios who were not,","  was its own justification. He was impulsive, spontaneous, sincere; there were so many people at dinner-tables and in studios who were not, that it seemed worth",0,low,MANUAL REVIEW NEEDED,
1870,1876,FIC,During the nine months of their companionship Roderick had shown,so,little taste for dissipation that Rowland had come to think,  point to surprised him. During the nine months of their companionship Roderick had shown so little taste for dissipation that Rowland had come to think of it as a canceled,0,low,MANUAL REVIEW NEEDED,
1870,1876,FIC,"own account, and he was able to retire, prematurely for",so,"sea-worthy a maritime organism, upon a pension of his own","  trading on his own account, and he was able to retire, prematurely for so sea-worthy a maritime organism, upon a pension of his own providing. He was",0,low,MANUAL REVIEW NEEDED,
1870,1876,FIC, think there are any worth asking. There are none,so,"very pretty, none so very pleasing. "" "" Are you","  think there are any worth asking. There are none so very pretty, none so very pleasing. "" "" Are you very sure? "" asked the young man",0,low,MANUAL REVIEW NEEDED,
1870,1876,FIC,"Miss Garland, with her usual sobriety. "" It is not",so,"very little, though it' s smaller than Northampton. "" ""","  , "" said Miss Garland, with her usual sobriety. "" It is not so very little, though it' s smaller than Northampton. "" "" I wonder",0,low,MANUAL REVIEW NEEDED,
1870,1876,FIC,"hesitated a moment. "" I think I may almost say",so.,""" Miss Garland walked along in silence. "" Do you","  sake? "" Rowland hesitated a moment. "" I think I may almost say so. "" Miss Garland walked along in silence. "" Do you mean to do",0,low,MANUAL REVIEW NEEDED,
1870,1876,FIC,"an exquisite ass I was! "" "" Do you feel",so,"wise now? "" "" Verily! Don't I look so? Surely","  ten years. What an exquisite ass I was! "" "" Do you feel so wise now? "" "" Verily! Don't I look so? Surely I",0,low,MANUAL REVIEW NEEDED,
1870,1876,FIC,""" And he fell to admiring the statue again. """,So,"then, "" said Cecilia, "" it' s very remarkable? ""","  does things handsomely! "" And he fell to admiring the statue again. "" So then, "" said Cecilia, "" it' s very remarkable? "" """,0,low,MANUAL REVIEW NEEDED,
1870,1876,FIC,"for a long stay. "" "" Do you prefer it",so,"much to your own country? "" "" I will not","  I go to Europe for a long stay. "" "" Do you prefer it so much to your own country? "" "" I will not say that. But",0,low,MANUAL REVIEW NEEDED,
1870,1876,FIC,"his friend sitting there in radiant ardor, defending idealism against",so,"knowing an apostle of corruption as Gloriani, and he wished","  pleased him to see his friend sitting there in radiant ardor, defending idealism against so knowing an apostle of corruption as Gloriani, and he wished to help the elder",0,low,MANUAL REVIEW NEEDED,
